,Point,Assist,Rebound,Turnover,Start Ratio,MP,FGA,FGP,3PA,3PP,FTA,FTP,Steal,Block,Height,Weight,Position,College Name,Pick
795,14.1,2.7,4.6,3.1,1.0,31.8,10.8,0.44,1.9,0.266,6.4,0.637,1.1,0.5,196.0,89.0,Guard,Kentucky,29.0
796,15.7,2.2,5.7,1.9,0.9897959183673469,34.7,12.2,0.446,5.6,0.382,3.3,0.819,0.9,0.6,198.0,95.0,Guard,California,31.0
797,10.2,1.3,4.8,1.7,0.7340425531914894,27.9,8.0,0.456,3.2,0.326,2.6,0.704,1.0,0.8,198.0,89.0,Guard,Arizona State,33.0
798,15.5,2.9,2.8,2.4,0.6287878787878788,29.4,10.7,0.45,5.5,0.419,4.5,0.803,1.2,0.1,185.0,88.0,Guard,Murray State,34.0
799,18.5,5.3,4.7,2.2,0.8582677165354331,33.1,13.5,0.45,3.6,0.342,6.4,0.803,1.5,0.2,193.0,87.0,Guard,South Dakota State,38.0
800,8.0,0.6,5.4,1.2,0.6495726495726496,19.8,4.9,0.568,0.0,1.0,3.3,0.726,0.5,2.7,213.0,106.0,Center,Kansas,39.0
801,5.2,0.5,3.6,0.6,0.058823529411764705,17.8,4.5,0.409,2.3,0.405,0.6,0.818,0.5,1.0,208.0,106.0,Forward,Arizona,40.0
802,13.7,1.9,7.0,2.6,0.6352941176470588,25.9,10.0,0.426,3.8,0.302,5.1,0.78,1.0,0.6,196.0,92.0,Guard,San Diego State,41.0
803,16.7,6.5,3.3,3.5,0.7432432432432432,32.8,11.9,0.441,5.6,0.379,5.0,0.808,1.6,0.0,178.0,81.0,Guard,Baylor,42.0
804,15.3,1.6,8.2,1.6,0.8872180451127819,28.7,10.8,0.501,0.5,0.313,5.2,0.819,0.4,2.0,211.0,106.0,Forward,Bucknell,44.0
805,13.5,2.5,2.6,1.4,0.689922480620155,28.3,10.5,0.437,3.2,0.338,4.0,0.804,1.2,0.2,190.0,83.0,Guard,Virginia Tech,46.0
806,7.5,0.9,3.7,0.8,0.5476190476190477,19.3,5.4,0.46,2.1,0.379,2.2,0.805,0.6,1.1,211.0,104.0,Forward,Duke,48.0
807,7.7,0.7,3.7,1.0,0.49264705882352944,18.3,5.7,0.514,2.4,0.435,1.1,0.757,0.4,0.6,208.0,107.0,Forward,Florida,49.0
808,11.6,5.8,4.2,3.0,0.9405940594059405,32.6,9.5,0.429,2.1,0.305,3.8,0.741,1.7,0.5,196.0,84.0,Guard,NC State,52.0
809,8.4,4.7,2.4,2.7,0.7847222222222222,26.2,6.9,0.417,2.4,0.291,2.8,0.737,1.8,0.1,183.0,83.0,Guard,Louisville,56.0
810,14.4,0.9,5.0,1.1,0.6814159292035398,27.0,11.2,0.478,3.7,0.342,3.0,0.802,0.4,0.2,201.0,97.0,Forward,Ohio State,58.0
811,17.1,1.5,5.9,2.3,1.0,32.8,12.1,0.448,3.6,0.341,6.5,0.775,1.2,1.0,203.0,90.0,Guard,Kansas,1.0
812,19.1,1.2,8.7,2.3,1.0,30.7,14.3,0.473,3.0,0.358,6.1,0.748,1.1,1.2,203.0,106.0,Forward,Duke,2.0
813,11.2,1.4,8.1,2.4,0.7142857142857143,23.1,6.1,0.626,0.2,0.2,5.1,0.685,0.9,2.6,213.0,113.0,Center,Kansas,3.0
814,12.4,2.0,8.0,1.4,1.0,31.2,10.1,0.495,1.2,0.356,4.7,0.422,0.9,1.0,206.0,102.0,Forward,Arizona,4.0
815,16.6,4.5,5.9,3.0,0.984375,33.1,11.9,0.413,4.6,0.295,7.3,0.751,2.9,0.6,193.0,99.0,Guard,Oklahoma State,6.0
816,15.0,1.4,10.4,2.5,1.0,30.8,9.8,0.501,0.5,0.167,7.2,0.706,0.5,0.8,206.0,113.0,Forward,Kentucky,7.0
817,14.1,2.3,2.9,1.5,0.92,32.9,9.2,0.467,5.2,0.441,3.9,0.832,0.6,0.3,198.0,92.0,Guard,Michigan,8.0
818,11.3,0.6,9.0,2.1,0.9666666666666667,26.5,7.2,0.523,1.1,0.485,4.5,0.716,0.9,1.4,208.0,108.0,Forward,Indiana,9.0
819,14.3,4.9,5.1,3.4,0.78,31.6,10.3,0.485,1.1,0.268,6.5,0.611,2.0,0.5,190.0,81.0,Guard,Louisiana,10.0
820,21.7,1.3,7.5,2.2,1.0,31.5,14.3,0.55,4.1,0.458,4.9,0.831,0.2,0.1,203.0,102.0,Forward,Creighton,11.0
821,9.4,1.8,2.5,1.1,0.02702702702702703,24.4,7.8,0.441,3.5,0.375,1.8,0.691,0.9,0.2,196.0,81.0,Guard,UCLA,13.0
822,18.5,1.0,5.7,1.7,0.7,31.2,13.6,0.555,2.0,0.315,4.3,0.654,1.5,0.5,203.0,105.0,Forward,NC State,14.0
823,8.9,0.6,5.3,1.4,0.6811594202898551,20.0,6.2,0.526,1.1,0.409,2.7,0.755,0.6,1.0,208.0,111.0,Center,Michigan State,15.0
824,14.3,1.7,4.3,1.9,0.975,32.4,11.3,0.407,5.9,0.349,4.4,0.706,0.8,0.2,198.0,97.0,Guard,Kentucky,17.0
825,12.9,5.5,3.4,1.7,1.0,35.7,10.6,0.411,2.5,0.353,4.4,0.765,2.1,0.2,188.0,81.0,Guard,Syracuse,18.0
826,14.9,2.0,3.3,1.6,0.9710144927536232,31.0,11.4,0.44,5.6,0.376,3.5,0.788,1.6,0.3,193.0,95.0,Guard,Michigan State,19.0
827,7.8,0.8,6.6,1.3,0.2553191489361702,20.6,5.9,0.588,0.0,0.0,1.6,0.513,1.2,0.7,208.0,115.0,Forward,Michigan,21.0
828,16.4,2.1,4.6,1.4,0.9130434782608695,30.2,11.6,0.467,4.3,0.331,5.0,0.839,2.4,0.2,196.0,99.0,Guard,UCLA,22.0
829,13.7,4.5,4.0,2.4,0.6853146853146853,32.3,10.1,0.411,4.8,0.375,4.4,0.813,1.8,0.2,185.0,81.0,Guard,UConn,24.0
830,10.0,1.0,3.2,0.9,0.19718309859154928,18.1,8.0,0.388,5.1,0.349,2.5,0.8,0.8,0.3,198.0,99.0,Guard,UNC,26.0
831,14.4,1.6,3.4,1.4,0.6335877862595419,28.5,11.3,0.433,5.9,0.389,2.7,0.84,0.9,0.7,196.0,88.0,Guard,Washington,28.0
832,7.5,0.8,6.2,0.9,0.5555555555555556,25.0,6.4,0.451,1.5,0.319,2.1,0.61,0.5,1.4,201.0,104.0,Forward,Stanford,29.0
833,11.0,0.9,4.8,1.5,0.648936170212766,24.3,8.6,0.45,2.8,0.313,3.2,0.767,0.9,1.9,198.0,90.0,Forward,Clemson,32.0
834,15.1,0.7,5.7,1.7,0.7733333333333333,26.2,10.5,0.47,4.3,0.348,4.6,0.819,0.8,0.8,203.0,99.0,Forward,Wichita State,34.0
835,13.0,1.5,9.6,2.1,0.9655172413793104,29.7,8.9,0.53,0.0,0.0,5.6,0.628,0.7,1.1,203.0,117.0,Forward,Tennessee,35.0
836,12.7,1.3,7.7,2.9,0.8571428571428571,27.1,10.5,0.467,0.3,0.222,4.6,0.619,0.5,0.8,206.0,116.0,Forward,LSU,36.0
837,9.6,0.5,4.6,1.3,0.8080808080808081,23.8,8.0,0.454,2.4,0.349,2.0,0.752,0.6,1.2,206.0,88.0,Forward,UConn,37.0
838,13.0,2.6,3.3,1.8,1.0,30.1,8.0,0.42,3.5,0.386,5.9,0.83,1.1,0.3,198.0,90.0,Guard,Colorado,38.0
839,7.5,0.9,4.7,0.9,0.4027777777777778,21.9,5.3,0.486,0.3,0.3,3.5,0.641,0.6,0.5,203.0,95.0,Forward,Syracuse,39.0
840,12.0,1.1,4.9,1.0,1.0,33.0,8.8,0.525,2.4,0.313,2.9,0.718,1.0,0.3,198.0,99.0,Forward,Michigan,40.0
841,12.3,2.8,3.7,1.8,0.9351851851851852,30.9,9.7,0.421,3.7,0.359,3.9,0.734,1.3,0.6,190.0,90.0,Guard,Arizona,42.0
842,12.4,2.3,4.3,1.8,0.7686567164179104,30.5,9.4,0.439,3.1,0.347,4.1,0.733,1.0,0.8,190.0,86.0,Guard,Oklahoma State,44.0
843,10.8,1.8,6.3,2.1,0.7720588235294118,26.2,8.2,0.464,0.8,0.289,4.1,0.722,0.9,0.9,208.0,108.0,Forward,Stanford,45.0
844,14.3,2.8,2.7,2.4,0.6015037593984962,24.3,11.3,0.413,3.9,0.345,4.8,0.76,1.9,0.1,183.0,74.0,Guard,Louisville,47.0
845,9.5,2.9,3.9,1.6,0.7114093959731543,24.3,7.4,0.435,3.1,0.369,2.6,0.723,1.0,0.3,196.0,102.0,Guard,Pitt,48.0
846,9.2,0.8,4.8,1.2,0.41044776119402987,20.8,6.0,0.517,0.0,0.333,4.2,0.717,0.5,0.7,206.0,113.0,Forward,New Mexico,49.0
847,13.3,0.9,6.3,2.1,0.9920634920634921,29.3,10.3,0.465,1.5,0.4,4.2,0.748,0.6,2.5,216.0,106.0,Forward,Green Bay,50.0
848,16.2,4.4,2.8,3.1,0.984375,34.8,12.3,0.462,1.2,0.338,6.6,0.67,1.4,0.2,190.0,86.0,Guard,Xavier,55.0
849,13.3,1.8,3.3,2.0,0.6491228070175439,27.1,10.4,0.417,4.6,0.343,4.0,0.769,0.6,0.9,196.0,90.0,Guard,Tennessee,58.0
850,8.9,0.4,5.6,0.8,0.5846153846153846,19.9,6.1,0.543,0.4,0.34,3.3,0.66,0.3,1.3,206.0,99.0,Forward,Baylor,60.0
851,10.3,1.1,6.7,1.4,1.0,21.1,6.6,0.566,0.2,0.25,3.4,0.813,0.5,2.3,211.0,113.0,Forward,Kentucky,1.0
852,19.3,5.0,5.7,2.9,0.9714285714285714,33.9,14.7,0.449,6.6,0.411,4.5,0.756,1.6,0.3,196.0,81.0,Guard,Ohio State,2.0
853,17.3,1.3,8.5,2.5,1.0,30.1,11.1,0.664,0.0,0.0,5.1,0.51,0.8,1.4,211.0,122.0,Center,Duke,3.0
854,8.0,0.9,6.2,1.2,0.6666666666666666,24.5,5.6,0.593,0.0,0.0,2.8,0.508,1.1,2.2,213.0,108.0,Forward,Kentucky,6.0
855,13.8,1.7,6.5,2.2,0.9736842105263158,28.4,10.3,0.446,3.1,0.371,4.7,0.742,1.5,0.4,198.0,102.0,Forward,Arizona,8.0
856,10.1,1.3,4.6,0.8,0.5486111111111112,20.4,7.0,0.522,1.9,0.369,2.7,0.763,0.5,1.1,213.0,109.0,Center,Wisconsin,9.0
857,12.6,2.1,6.5,1.8,1.0,29.1,9.1,0.486,2.8,0.418,4.0,0.641,1.3,0.9,198.0,102.0,Forward,Duke,10.0
858,10.1,0.6,6.5,1.4,0.20588235294117646,22.2,7.6,0.455,1.8,0.274,3.3,0.839,0.3,2.6,211.0,108.0,Forward,Texas,11.0
859,8.7,1.1,5.2,1.1,0.5833333333333334,23.0,6.7,0.488,0.8,0.138,2.8,0.735,0.5,0.4,208.0,106.0,Forward,Kentucky,12.0
860,10.0,1.1,2.0,1.0,0.0,21.5,7.6,0.47,3.7,0.411,1.7,0.828,0.4,0.1,198.0,93.0,Guard,Kentucky,13.0
861,18.5,5.7,3.7,2.9,1.0,32.4,14.6,0.432,6.3,0.359,4.7,0.781,1.8,0.5,188.0,81.0,Guard,Murray State,14.0
862,9.3,0.8,5.0,1.2,0.75,21.0,6.9,0.444,2.6,0.358,3.1,0.718,1.1,0.4,201.0,90.0,Guard,Kansas,15.0
863,12.0,2.4,4.3,1.4,0.6164383561643836,26.8,10.3,0.408,3.5,0.331,3.1,0.772,1.5,0.1,185.0,86.0,Guard,Louisville,16.0
864,17.8,1.6,4.8,2.2,1.0,32.3,14.3,0.439,6.1,0.383,4.3,0.694,0.8,0.3,198.0,95.0,Guard,UNLV,17.0
865,12.1,1.3,5.0,1.0,0.7168141592920354,27.9,9.0,0.493,3.6,0.348,2.8,0.695,0.6,0.5,206.0,104.0,Forward,Wisconsin,18.0
866,14.6,5.8,2.9,2.2,0.9831932773109243,36.4,10.7,0.436,4.4,0.345,4.8,0.79,1.5,0.3,196.0,92.0,Guard,Notre Dame,19.0
867,15.0,5.2,5.8,2.2,1.0,34.8,9.3,0.535,1.9,0.299,5.5,0.814,2.3,1.1,196.0,80.0,Guard,Utah,20.0
868,8.9,1.8,3.5,1.3,0.4489795918367347,24.1,6.8,0.43,2.8,0.357,2.7,0.752,0.6,0.9,198.0,102.0,Guard,Virginia,21.0
869,15.0,1.3,7.9,1.4,1.0,28.5,11.2,0.526,0.9,0.365,3.9,0.737,1.1,1.5,211.0,109.0,Forward,Arkansas,22.0
870,10.2,1.5,6.3,1.4,0.40789473684210525,27.0,6.9,0.496,0.5,0.205,4.7,0.697,0.9,0.9,201.0,97.0,Forward,Arizona,23.0
871,11.8,5.6,3.5,1.9,1.0,33.9,8.3,0.417,3.2,0.379,4.2,0.889,1.5,0.1,185.0,86.0,Guard,Duke,24.0
872,13.7,1.4,6.9,2.2,0.8769230769230769,30.7,10.1,0.494,2.0,0.308,4.5,0.689,1.0,0.7,208.0,107.0,Forward,LSU,25.0
873,11.3,1.4,6.6,1.6,0.7235772357723578,29.5,8.0,0.521,1.0,0.308,3.5,0.771,1.1,1.1,203.0,106.0,Forward,Wyoming,27.0
874,9.3,1.1,6.9,2.2,1.0,28.1,7.1,0.478,0.1,1.0,4.4,0.563,1.7,2.1,208.0,99.0,Forward,Syracuse,29.0
875,11.6,1.4,9.2,1.3,1.0,30.9,8.9,0.47,1.5,0.415,4.1,0.626,1.3,0.9,206.0,99.0,Forward,UCLA,30.0
876,11.6,0.9,6.9,1.3,0.6696428571428571,26.4,8.1,0.586,0.4,0.275,3.6,0.533,0.8,1.1,203.0,106.0,Forward,Louisville,32.0
877,14.0,1.2,8.8,2.8,1.0,33.8,10.8,0.518,0.2,0.071,4.3,0.669,0.8,3.4,203.0,106.0,Forward,LSU,33.0
878,10.8,1.6,4.8,1.6,0.7291666666666666,29.2,8.4,0.428,3.8,0.403,2.8,0.751,0.7,0.2,198.0,97.0,Guard,Stanford,34.0
879,7.4,0.6,5.3,1.1,0.9859154929577465,22.0,5.1,0.56,0.0,0.0,2.4,0.681,0.5,1.7,206.0,113.0,Forward,Syracuse,36.0
880,11.4,1.9,3.0,1.6,0.8484848484848485,26.8,8.5,0.436,4.3,0.367,3.2,0.748,1.3,0.4,198.0,97.0,Guard,Villanova,38.0
881,9.2,1.8,3.2,1.5,0.8088235294117647,28.3,7.4,0.456,2.3,0.318,2.3,0.758,1.1,0.6,198.0,90.0,Guard,Tennessee,40.0
882,10.5,1.8,5.9,1.0,0.8848920863309353,32.3,8.2,0.45,5.0,0.386,1.5,0.777,0.7,0.5,196.0,98.0,Guard,Notre Dame,41.0
883,17.8,3.1,3.9,2.4,0.979381443298969,36.0,12.9,0.453,5.0,0.361,5.6,0.778,1.1,0.1,193.0,86.0,Guard,Boston College,42.0
884,10.1,3.8,2.7,2.2,0.9873417721518988,28.6,7.6,0.372,2.4,0.367,4.6,0.777,0.8,0.2,198.0,95.0,Guard,Kentucky,44.0
885,17.1,2.4,2.6,2.6,0.84251968503937,34.1,13.0,0.43,6.4,0.402,4.3,0.789,0.7,0.2,193.0,86.0,Guard,William & Mary,45.0
886,9.8,1.5,3.0,1.3,0.5886524822695035,25.2,7.7,0.461,2.5,0.314,2.5,0.746,1.1,0.4,193.0,97.0,Guard,UCLA,46.0
887,5.8,0.5,4.3,0.9,0.23076923076923078,15.2,3.8,0.537,0.0,0.0,2.9,0.559,0.3,0.8,213.0,115.0,Center,Kentucky,48.0
888,13.3,1.4,6.4,1.5,0.85,28.1,8.2,0.517,1.6,0.281,5.7,0.773,1.1,0.6,206.0,103.0,Forward,Iowa,49.0
889,18.6,2.3,3.5,1.8,0.7976190476190477,31.4,12.7,0.463,7.2,0.432,4.4,0.847,1.0,0.2,193.0,83.0,Guard,Eastern Washington,51.0
890,10.0,0.2,7.9,1.9,0.7207207207207207,25.2,6.9,0.553,0.4,0.213,3.4,0.666,0.4,1.8,208.0,114.0,Center,UMass,55.0
891,10.1,1.4,6.9,1.7,0.9384615384615385,26.6,7.8,0.559,0.1,0.0,2.4,0.558,1.3,1.1,198.0,102.0,Forward,Michigan State,56.0
892,6.7,2.7,4.4,1.7,0.6261682242990654,22.3,5.8,0.462,0.7,0.266,2.3,0.544,1.2,0.3,198.0,90.0,Forward,UNC,58.0
893,19.2,4.8,11.8,3.4,0.9696969696969697,34.9,11.7,0.56,0.1,0.333,9.0,0.67,2.0,0.8,208.0,102.0,Forward,LSU,1.0
894,17.3,2.0,6.8,2.0,0.9444444444444444,34.6,13.4,0.442,5.4,0.41,4.7,0.682,1.1,1.4,206.0,86.0,Guard,Duke,2.0
895,14.6,2.0,5.4,3.1,1.0,27.6,11.1,0.431,3.0,0.294,6.4,0.654,0.8,0.6,201.0,102.0,Forward,California,3.0
896,12.8,5.8,5.1,3.3,0.8736842105263158,31.5,9.9,0.45,2.2,0.354,4.5,0.693,2.2,0.4,190.0,92.0,Guard,Providence,5.0
897,17.4,1.9,5.0,2.2,0.8939393939393939,31.7,13.2,0.448,6.8,0.39,3.4,0.836,1.3,0.3,193.0,94.0,Guard,Oklahoma,6.0
898,20.0,2.2,5.2,2.3,1.0,35.2,14.9,0.454,7.7,0.408,4.2,0.783,1.0,0.3,196.0,93.0,Guard,Kentucky,7.0
899,13.7,0.8,5.4,2.0,1.0,24.9,9.9,0.53,1.8,0.35,3.8,0.682,0.9,1.6,206.0,102.0,Forward,Washington,8.0
900,13.3,1.3,8.0,1.8,1.0,26.9,7.7,0.658,0.0,0.0,5.2,0.605,0.5,1.7,213.0,104.0,Forward,Utah,9.0
901,13.5,1.3,9.4,2.0,0.43243243243243246,26.6,8.2,0.632,0.2,0.357,4.2,0.729,0.5,0.6,208.0,104.0,Forward,Gonzaga,11.0
902,10.2,1.1,4.2,1.7,0.32558139534883723,20.2,7.9,0.46,2.7,0.376,2.8,0.718,0.9,0.5,201.0,97.0,Forward,Baylor,12.0
903,11.4,4.4,5.9,2.2,0.8055555555555556,29.0,9.1,0.442,4.5,0.408,2.0,0.779,0.9,0.3,196.0,99.0,Guard,Michigan State,14.0
904,11.6,4.8,4.1,2.3,0.7941176470588235,29.6,8.0,0.431,2.9,0.422,4.4,0.8,1.3,0.2,190.0,88.0,Guard,Vanderbilt,17.0
905,17.0,1.8,9.7,2.4,1.0,33.5,13.2,0.446,3.2,0.288,5.8,0.749,0.8,1.5,208.0,111.0,Forward,Marquette,18.0
906,15.6,1.5,5.3,1.7,0.9705882352941176,29.8,11.6,0.471,4.2,0.387,3.8,0.813,0.9,0.2,196.0,86.0,Guard,Florida State,19.0
907,10.4,2.7,3.5,1.3,0.6796116504854369,26.4,8.2,0.434,3.2,0.401,2.6,0.77,0.9,0.2,201.0,90.0,Guard,Michigan,20.0
908,13.4,2.1,4.3,2.1,1.0,34.4,11.1,0.369,6.1,0.353,4.2,0.72,1.1,0.3,198.0,88.0,Guard,Syracuse,22.0
909,11.6,0.9,7.0,1.3,0.5405405405405406,21.0,8.4,0.575,0.0,0.0,2.8,0.708,0.8,1.1,206.0,103.0,Forward,UNC,25.0
910,16.6,1.5,9.7,1.9,0.8970588235294118,32.7,11.8,0.551,0.3,0.176,5.0,0.711,0.9,2.0,206.0,104.0,Forward,New Mexico State,27.0
911,6.6,0.3,3.1,0.9,0.5,15.8,5.3,0.516,0.1,0.0,1.7,0.661,0.3,1.6,211.0,102.0,Forward,Kentucky,28.0
912,16.1,4.4,6.0,3.2,1.0,33.5,14.3,0.416,3.5,0.288,4.9,0.663,1.8,0.3,196.0,77.0,Guard,Washington,29.0
913,13.3,0.7,6.4,2.0,0.9595959595959596,27.1,9.1,0.566,0.1,0.125,5.3,0.565,0.4,1.7,208.0,112.0,Center,Vanderbilt,30.0
914,7.5,0.7,5.5,0.9,0.45714285714285713,18.6,5.7,0.598,0.0,0.0,1.1,0.605,0.3,1.8,208.0,111.0,Forward,Michigan State,31.0
915,3.0,0.0,2.5,0.6,0.037037037037037035,7.5,2.1,0.569,0.0,0.0,1.0,0.556,0.3,0.9,206.0,98.0,Forward,Kansas,33.0
916,11.3,5.3,2.4,1.5,0.4861111111111111,30.1,8.4,0.427,3.3,0.371,3.4,0.846,1.2,0.1,175.0,70.0,Guard,Kentucky,34.0
917,13.3,2.5,4.1,1.5,0.8014705882352942,30.6,10.3,0.43,3.7,0.365,3.5,0.876,0.9,0.2,196.0,98.0,Guard,Virginia,36.0
918,6.2,1.1,6.4,1.7,0.8333333333333334,21.0,4.5,0.619,0.0,0.0,1.3,0.547,0.8,1.6,208.0,104.0,Forward,Louisville,37.0
919,12.2,3.3,4.2,1.9,0.7384615384615385,31.7,9.6,0.439,5.2,0.367,2.5,0.753,2.0,0.4,198.0,81.0,Guard,UNLV,38.0
920,12.5,0.4,5.4,1.5,0.6285714285714286,23.1,8.4,0.568,0.0,0.0,3.8,0.761,0.5,1.6,211.0,115.0,Center,Maryland,40.0
921,15.8,4.5,3.7,3.4,0.9285714285714286,30.5,13.6,0.375,5.8,0.359,4.6,0.757,1.3,1.1,193.0,95.0,Guard,Seton Hall,42.0
922,11.7,3.3,3.1,1.7,0.8543689320388349,31.5,8.6,0.467,3.4,0.381,3.0,0.782,1.1,0.2,185.0,89.0,Guard,Notre Dame,45.0
923,12.1,0.8,7.0,2.1,0.7196969696969697,24.3,8.6,0.539,0.2,0.261,4.0,0.69,0.4,2.6,213.0,118.0,Center,Purdue,46.0
924,10.2,1.1,4.8,1.4,0.8156028368794326,27.9,7.7,0.445,3.9,0.362,2.6,0.759,0.9,0.8,206.0,92.0,Forward,Maryland,47.0
925,16.1,3.1,5.2,2.3,0.9130434782608695,29.8,12.3,0.5,3.6,0.375,3.2,0.763,0.7,0.5,203.0,104.0,Forward,Iowa State,50.0
926,13.8,0.9,6.3,1.6,0.8115942028985508,27.9,10.2,0.455,2.7,0.324,4.8,0.761,0.6,0.7,203.0,104.0,Forward,Providence,51.0
927,11.4,0.7,10.1,2.0,0.6923076923076923,28.8,7.2,0.528,0.7,0.371,5.0,0.713,0.6,1.4,206.0,104.0,Forward,Weber State,52.0
928,13.1,4.3,2.8,1.9,0.9858156028368794,32.4,10.4,0.407,5.7,0.375,2.9,0.844,1.4,0.2,185.0,79.0,Guard,UNC,55.0
929,11.7,4.2,8.3,2.3,1.0,31.6,10.9,0.384,3.9,0.337,2.6,0.772,1.0,0.4,201.0,86.0,Guard,UConn,56.0
930,9.7,2.7,3.9,1.9,0.8686131386861314,27.7,8.5,0.408,3.2,0.407,2.1,0.711,1.1,0.3,193.0,84.0,Guard,Oklahoma,59.0
931,12.6,3.4,5.2,2.2,0.8837209302325582,31.6,11.0,0.415,3.1,0.292,4.2,0.613,1.1,0.4,196.0,90.0,Guard,California,60.0
932,23.2,5.9,5.7,3.2,1.0,35.7,17.6,0.476,5.0,0.413,6.7,0.649,1.6,1.2,193.0,88.0,Guard,Washington,1.0
933,14.6,7.6,6.0,2.5,1.0,35.1,9.5,0.551,5.4,0.412,2.7,0.673,1.8,0.8,198.0,86.0,Guard,UCLA,2.0
934,16.8,2.1,7.3,2.6,0.9310344827586207,33.3,12.6,0.452,4.0,0.342,4.8,0.849,1.3,1.1,203.0,92.0,Forward,Duke,3.0
935,16.3,3.0,7.4,2.8,1.0,30.8,12.3,0.513,2.6,0.378,4.9,0.566,1.7,1.1,203.0,93.0,Guard,Kansas,4.0
936,16.7,4.6,4.0,2.4,0.9444444444444444,29.6,12.4,0.479,1.9,0.246,5.9,0.736,1.5,0.2,190.0,84.0,Guard,Kentucky,5.0
937,12.0,1.2,7.8,1.5,1.0,26.2,8.0,0.508,2.8,0.348,3.7,0.78,1.2,1.5,208.0,95.0,Forward,Florida State,6.0
938,15.6,0.9,7.2,1.1,1.0,30.8,10.2,0.492,4.4,0.423,4.4,0.835,0.4,0.5,213.0,104.0,Forward,Arizona,7.0
939,10.0,0.4,5.9,1.5,0.0,17.3,5.3,0.652,0.5,0.476,3.8,0.743,0.5,1.8,213.0,104.0,Forward,Gonzaga,10.0
940,19.8,2.3,2.5,2.0,0.9736842105263158,32.1,14.7,0.45,6.9,0.397,4.7,0.822,0.9,0.5,190.0,90.0,Guard,Kentucky,11.0
941,15.7,2.0,4.3,1.2,0.6438356164383562,31.2,11.2,0.461,5.1,0.383,3.9,0.867,0.9,0.3,196.0,81.0,Guard,Duke,12.0
942,11.7,2.2,4.1,1.3,0.5846153846153846,26.0,9.8,0.418,4.6,0.329,2.5,0.788,1.5,0.3,190.0,95.0,Guard,Louisville,13.0
943,13.8,2.7,4.1,1.4,0.9661016949152542,29.1,11.4,0.459,4.2,0.339,2.7,0.713,0.6,0.4,203.0,87.0,Forward,UNC,15.0
944,12.9,1.2,6.2,1.7,0.9714285714285714,25.3,8.5,0.676,0.4,0.533,2.5,0.517,0.9,1.4,211.0,97.0,Center,Creighton,16.0
945,7.1,0.8,3.3,0.8,0.5217391304347826,19.4,5.3,0.525,2.0,0.363,1.0,0.817,0.4,1.0,206.0,99.0,Forward,Michigan,17.0
946,16.3,2.4,8.2,1.5,1.0,29.9,10.9,0.617,1.7,0.466,3.0,0.679,0.6,1.1,208.0,102.0,Forward,UCLA,18.0
947,13.4,0.4,7.0,1.4,0.53125,20.7,8.2,0.601,0.0,0.0,4.9,0.729,0.5,1.2,208.0,98.0,Forward,Wake Forest,19.0
948,3.9,0.3,3.8,0.7,0.23076923076923078,11.5,3.0,0.577,0.0,0.0,0.9,0.5,0.3,0.7,208.0,108.0,Forward,Duke,20.0
949,13.4,0.8,8.4,2.5,1.0,32.2,9.6,0.566,0.2,0.0,4.5,0.564,0.6,1.5,211.0,106.0,Forward,Texas,22.0
950,6.8,0.8,3.5,1.1,0.2,17.4,4.8,0.563,1.5,0.365,1.8,0.522,1.0,0.9,203.0,97.0,Forward,Indiana,23.0
951,11.6,1.6,7.4,1.5,0.4788732394366197,33.1,8.2,0.476,3.5,0.4,2.9,0.809,1.1,1.6,203.0,92.0,Forward,Syracuse,24.0
952,14.4,2.4,10.4,3.0,1.0,29.2,10.2,0.501,2.3,0.376,4.4,0.76,0.4,0.5,206.0,117.0,Forward,Purdue,26.0
953,10.1,1.5,5.5,1.6,0.6666666666666666,21.0,7.7,0.506,1.8,0.302,2.8,0.633,0.3,0.4,206.0,86.0,Forward,Utah,27.0
954,7.1,0.6,5.1,0.7,0.0,14.6,4.7,0.573,0.0,0.0,2.8,0.619,0.3,0.6,208.0,108.0,Forward,UNC,28.0
955,18.1,4.4,4.1,2.4,0.9411764705882353,32.8,11.9,0.507,4.2,0.396,5.4,0.813,1.2,1.4,196.0,87.0,Guard,Colorado,29.0
956,13.2,1.8,5.6,1.3,0.5273972602739726,28.0,9.1,0.511,3.6,0.389,3.4,0.72,1.1,0.3,196.0,92.0,Guard,Villanova,30.0
957,10.9,1.7,2.5,1.4,0.4444444444444444,24.9,7.8,0.473,3.6,0.395,2.8,0.755,0.6,0.1,190.0,92.0,Guard,Duke,31.0
958,10.3,1.6,3.6,1.4,0.7557251908396947,28.1,7.8,0.43,3.9,0.395,2.6,0.779,0.9,0.4,198.0,94.0,Guard,Miami (FL),32.0
959,13.0,4.0,3.4,1.9,0.7793103448275862,30.0,9.2,0.454,3.0,0.42,4.4,0.761,1.1,0.1,180.0,83.0,Guard,Kansas,34.0
960,13.2,1.2,9.4,1.8,0.9846153846153847,30.6,8.8,0.544,0.3,0.409,5.2,0.666,0.6,1.1,211.0,99.0,Forward,California,35.0
961,7.8,1.5,6.8,1.5,0.5904761904761905,24.7,5.4,0.61,0.2,0.188,1.8,0.63,1.1,2.2,201.0,86.0,Forward,Oregon,38.0
962,16.6,5.8,3.8,2.7,0.9629629629629629,29.1,12.7,0.448,2.5,0.407,5.1,0.818,1.5,0.1,183.0,79.0,Guard,Oklahoma State,39.0
